OrderID;CostomerID;ProductID;OrderDate;OrderQuantity;PaymentMethode;OrderStatus
963;19407;16597;2026-02-09 02:40:00.0000000;1;Havale / EFT;Hazırlanıyor
964;18824;2403;2026-01-21 17:33:00.0000000;2;Kredi Kartı;Hazırlanıyor
965;15663;14521;2026-01-25 03:42:00.0000000;1;Kredi Kartı;Kargoda
966;18561;9246;2026-01-30 06:52:00.0000000;1;Kredi Kartı;Tamamlandı
967;1890;5752;2026-01-16 09:52:00.0000000;1;Kredi Kartı;Tamamlandı
968;17036;5599;2026-01-04 15:43:00.0000000;2;Kredi Kartı;Tamamlandı
969;14039;4805;2026-02-01 08:53:00.0000000;2;Banka Kartı;Tamamlandı
970;21386;5782;2026-01-23 06:11:00.0000000;1;Kredi Kartı;Tamamlandı
971;15824;4923;2026-01-24 12:39:00.0000000;1;Kredi Kartı;Kargoda
972;17866;12608;2026-01-24 19:25:00.0000000;3;Banka Kartı;Tamamlandı
973;558;370;2026-02-10 16:48:00.0000000;1;Kredi Kartı;Tamamlandı
974;7853;9261;2026-02-07 15:24:00.0000000;3;Kredi Kartı;Tamamlandı
975;17899;4007;2026-02-10 07:37:00.0000000;1;Kapıda Ödeme;Tamamlandı
976;12656;12609;2026-02-13 07:55:00.0000000;1;Kapıda Ödeme;Tamamlandı
977;15495;10746;2026-02-08 08:35:00.0000000;2;Kapıda Ödeme;Tamamlandı
978;21231;1171;2026-01-20 09:54:00.0000000;2;Banka Kartı;Tamamlandı
979;19383;7877;2026-01-03 00:10:00.0000000;3;Kredi Kartı;Tamamlandı
980;19340;8409;2026-01-21 05:18:00.0000000;1;Kredi Kartı;Kargoda
981;4983;5776;2026-01-28 23:21:00.0000000;2;Banka Kartı;Tamamlandı
982;10145;1010;2026-01-10 21:51:00.0000000;2;Havale / EFT;Tamamlandı
983;20349;5792;2026-01-12 17:06:00.0000000;2;Banka Kartı;Kargoda
984;3931;11548;2026-01-23 21:57:00.0000000;3;Kredi Kartı;Tamamlandı
985;1674;609;2026-01-04 06:47:00.0000000;1;Havale / EFT;Tamamlandı
986;15757;1504;2026-01-16 14:54:00.0000000;4;Kredi Kartı;Tamamlandı
987;21051;9213;2026-02-19 08:39:00.0000000;1;Kapıda Ödeme;Tamamlandı
988;19917;8471;2026-01-14 08:57:00.0000000;1;Kredi Kartı;Tamamlandı
989;7664;9351;2026-02-04 17:11:00.0000000;1;Kredi Kartı;Kargoda
990;7478;13935;2026-01-27 20:43:00.0000000;1;Kredi Kartı;Hazırlanıyor
991;17432;6460;2026-01-30 17:31:00.0000000;1;Havale / EFT;Tamamlandı
992;14588;17456;2026-01-25 02:44:00.0000000;3;Banka Kartı;Tamamlandı
993;20546;4021;2026-01-11 20:10:00.0000000;4;Banka Kartı;Tamamlandı
994;14924;16169;2026-01-29 16:19:00.0000000;4;Kredi Kartı;Tamamlandı
995;10201;2555;2026-02-16 04:52:00.0000000;2;Havale / EFT;Tamamlandı
996;12590;1474;2026-02-17 06:51:00.0000000;1;Kredi Kartı;Tamamlandı
997;12222;17368;2026-01-02 12:19:00.0000000;1;Banka Kartı;Hazırlanıyor
998;19776;1480;2026-01-15 12:20:00.0000000;4;Kredi Kartı;Tamamlandı
999;4492;11131;2026-01-06 18:29:00.0000000;1;Kredi Kartı;Tamamlandı
1000;9734;17180;2026-01-01 14:02:00.0000000;4;Havale / EFT;Tamamlandı
