ProductID;ProductName;ProductPrice;ProductStock;ProductDescription;ProductCreatedDate;ProductIsActive;ProductBarcode;CategoryID
418;Kompakt Beyaz Laptop Soğutucu C Serisi 01-0418;3099814.00;164;Elektronik kategorisi için beyaz renkli, kompakt laptop soğutucu ürünü.;2026-07-11 05:36:50.000;1;8,69E+12;1
419;Dayanıklı Beyaz Akıllı Saat Pro 01-0419;1172709.00;987;Elektronik kategorisi için beyaz renkli, dayanıklı akıllı saat ürünü.;2026-07-23 16:39:22.000;1;8,69E+12;1
420;Yeni Nesil Siyah Web Kamera Standart 01-0420;2757188.00;141;Elektronik kategorisi için siyah renkli, yeni nesil web kamera ürünü.;2026-07-17 17:02:39.000;1;8,69E+12;1
421;Profesyonel Kırmızı Laptop Soğutucu Nova 01-0421;527794.00;519;Elektronik kategorisi için kırmızı renkli, profesyonel laptop soğutucu ürünü.;2026-07-12 19:49:03.000;1;8,69E+12;1
422;Premium Mavi Laptop Soğutucu Nova 01-0422;1481267.00;385;Elektronik kategorisi için mavi renkli, premium laptop soğutucu ürünü.;2026-07-28 19:51:29.000;1;8,69E+12;1
423;Kompakt Siyah Bluetooth Hoparlör A Serisi 01-0423;211686.00;804;Elektronik kategorisi için siyah renkli, kompakt bluetooth hoparlör ürünü.;2026-07-11 22:02:14.000;1;8,69E+12;1
424;Premium Mavi HDMI Kablo Plus 01-0424;357745.00;318;Elektronik kategorisi için mavi renkli, premium hdmi kablo ürünü.;2026-07-25 04:26:57.000;1;8,69E+12;1
425;Kaliteli Mavi Tablet Standı Standart 01-0425;3291733.00;460;Elektronik kategorisi için mavi renkli, kaliteli tablet standı ürünü.;2026-07-04 23:48:52.000;1;8,69E+12;1
426;Pratik Yeşil Telefon Kılıfı B Serisi 01-0426;3337723.00;405;Elektronik kategorisi için yeşil renkli, pratik telefon kılıfı ürünü.;2026-07-14 20:17:49.000;1;8,69E+12;1
427;Günlük Yeşil Web Kamera Standart 01-0427;64882.00;511;Elektronik kategorisi için yeşil renkli, günlük web kamera ürünü.;2026-07-12 17:04:44.000;1;8,69E+12;1
428;Kaliteli Gri Bluetooth Hoparlör Standart 01-0428;2647407.00;241;Elektronik kategorisi için gri renkli, kaliteli bluetooth hoparlör ürünü.;2026-07-05 02:30:15.000;1;8,69E+12;1
429;Şık Pembe Web Kamera Nova 01-0429;3004025.00;805;Elektronik kategorisi için pembe renkli, şık web kamera ürünü.;2026-07-17 12:36:22.000;1;8,69E+12;1
430;Kaliteli Kırmızı Akıllı Saat B Serisi 01-0430;428095.00;366;Elektronik kategorisi için kırmızı renkli, kaliteli akıllı saat ürünü.;2026-07-02 05:19:20.000;1;8,69E+12;1
431;Şık Pembe Web Kamera B Serisi 01-0431;1073093.00;510;Elektronik kategorisi için pembe renkli, şık web kamera ürünü.;2026-07-19 09:54:06.000;1;8,69E+12;1
432;Kaliteli Siyah Taşınabilir Şarj Cihazı C Serisi 01-0432;1355593.00;881;Elektronik kategorisi için siyah renkli, kaliteli taşınabilir şarj cihazı ürünü.;2026-07-17 09:24:37.000;1;8,69E+12;1
433;Yeni Nesil Kahverengi Kablosuz Kulaklık Mini 01-0433;2705983.00;453;Elektronik kategorisi için kahverengi renkli, yeni nesil kablosuz kulaklık ürünü.;2026-07-15 11:14:03.000;1;8,69E+12;1
434;Günlük Turuncu Web Kamera Luna 01-0434;421326.00;872;Elektronik kategorisi için turuncu renkli, günlük web kamera ürünü.;2026-07-19 15:17:40.000;1;8,69E+12;1
435;Profesyonel Bej Telefon Kılıfı B Serisi 01-0435;203218.00;942;Elektronik kategorisi için bej renkli, profesyonel telefon kılıfı ürünü.;2026-07-27 20:06:19.000;1;8,69E+12;1
436;Kompakt Kahverengi Web Kamera Mini 01-0436;873253.00;696;Elektronik kategorisi için kahverengi renkli, kompakt web kamera ürünü.;2026-07-28 10:35:55.000;1;8,69E+12;1
437;Premium Turuncu Laptop Soğutucu Max 01-0437;3382754.00;41;Elektronik kategorisi için turuncu renkli, premium laptop soğutucu ürünü.;2026-07-17 09:01:29.000;1;8,69E+12;1
438;Ekonomik Pembe Taşınabilir Şarj Cihazı B Serisi 01-0438;2218618.00;721;Elektronik kategorisi için pembe renkli, ekonomik taşınabilir şarj cihazı ürünü.;2026-07-11 00:56:46.000;1;8,69E+12;1
439;Kaliteli Pembe Kablosuz Kulaklık Elite 01-0439;1657602.00;838;Elektronik kategorisi için pembe renkli, kaliteli kablosuz kulaklık ürünü.;2026-07-26 12:49:52.000;1;8,69E+12;1
440;Ekonomik Lacivert Oyuncu Mouse Nova 01-0440;2612258.00;854;Elektronik kategorisi için lacivert renkli, ekonomik oyuncu mouse ürünü.;2026-07-15 00:03:41.000;1;8,69E+12;1
441;Profesyonel Siyah USB Bellek A Serisi 01-0441;3269019.00;288;Elektronik kategorisi için siyah renkli, profesyonel usb bellek ürünü.;2026-07-01 09:28:36.000;1;8,69E+12;1
442;Modern Kahverengi USB Bellek Max 01-0442;771849.00;923;Elektronik kategorisi için kahverengi renkli, modern usb bellek ürünü.;2026-07-03 04:48:31.000;1;8,69E+12;1
443;Modern Pembe Telefon Kılıfı Eco 01-0443;487528.00;603;Elektronik kategorisi için pembe renkli, modern telefon kılıfı ürünü.;2026-07-26 20:52:13.000;1;8,69E+12;1
444;Profesyonel Kahverengi Bluetooth Hoparlör Nova 01-0444;3118251.00;588;Elektronik kategorisi için kahverengi renkli, profesyonel bluetooth hoparlör ürünü.;2026-07-23 00:52:20.000;1;8,69E+12;1
445;Hafif Pembe Oyuncu Mouse B Serisi 01-0445;1060472.00;273;Elektronik kategorisi için pembe renkli, hafif oyuncu mouse ürünü.;2026-07-06 08:44:22.000;1;8,69E+12;1
446;Kompakt Mavi Kablosuz Kulaklık C Serisi 01-0446;3109197.00;338;Elektronik kategorisi için mavi renkli, kompakt kablosuz kulaklık ürünü.;2026-07-15 06:01:21.000;1;8,69E+12;1
447;Şık Beyaz Mekanik Klavye Standart 01-0447;2710411.00;768;Elektronik kategorisi için beyaz renkli, şık mekanik klavye ürünü.;2026-07-24 15:02:53.000;1;8,69E+12;1
448;Yeni Nesil Turuncu Tablet Standı B Serisi 01-0448;3124392.00;312;Elektronik kategorisi için turuncu renkli, yeni nesil tablet standı ürünü.;2026-07-02 09:32:18.000;1;8,69E+12;1
449;Günlük Siyah Tablet Standı Luna 01-0449;624067.00;448;Elektronik kategorisi için siyah renkli, günlük tablet standı ürünü.;2026-07-17 06:21:08.000;1;8,69E+12;1
450;Profesyonel Mor Laptop Soğutucu Max 01-0450;2517468.00;752;Elektronik kategorisi için mor renkli, profesyonel laptop soğutucu ürünü.;2026-07-21 09:01:06.000;1;8,69E+12;1
451;Kompakt Lacivert Taşınabilir Şarj Cihazı A Serisi 01-0451;2938253.00;843;Elektronik kategorisi için lacivert renkli, kompakt taşınabilir şarj cihazı ürünü.;2026-07-29 23:57:10.000;1;8,69E+12;1
452;Profesyonel Gri USB Bellek Nova 01-0452;1974854.00;378;Elektronik kategorisi için gri renkli, profesyonel usb bellek ürünü.;2026-07-12 08:18:05.000;1;8,69E+12;1
453;Dayanıklı Kahverengi Tablet Standı Nova 01-0453;2060055.00;489;Elektronik kategorisi için kahverengi renkli, dayanıklı tablet standı ürünü.;2026-07-15 12:32:49.000;1;8,69E+12;1
454;Günlük Lacivert Laptop Soğutucu Pro 01-0454;1469280.00;333;Elektronik kategorisi için lacivert renkli, günlük laptop soğutucu ürünü.;2026-07-02 18:22:07.000;1;8,69E+12;1
455;Yeni Nesil Beyaz Telefon Kılıfı Elite 01-0455;1413801.00;57;Elektronik kategorisi için beyaz renkli, yeni nesil telefon kılıfı ürünü.;2026-07-19 00:38:29.000;1;8,69E+12;1
456;Profesyonel Gri HDMI Kablo Max 01-0456;1853199.00;416;Elektronik kategorisi için gri renkli, profesyonel hdmi kablo ürünü.;2026-08-01 18:38:39.000;1;8,69E+12;1
457;Kaliteli Yeşil Taşınabilir Şarj Cihazı A Serisi 01-0457;1724335.00;170;Elektronik kategorisi için yeşil renkli, kaliteli taşınabilir şarj cihazı ürünü.;2026-07-30 03:04:17.000;1;8,69E+12;1
458;Ekonomik Bej Bluetooth Hoparlör C Serisi 01-0458;1112355.00;540;Elektronik kategorisi için bej renkli, ekonomik bluetooth hoparlör ürünü.;2026-07-19 10:47:40.000;1;8,69E+12;1
459;Pratik Pembe USB Bellek Eco 01-0459;2127157.00;422;Elektronik kategorisi için pembe renkli, pratik usb bellek ürünü.;2026-07-21 16:49:30.000;1;8,69E+12;1
460;Yeni Nesil Beyaz Taşınabilir Şarj Cihazı Mini 01-0460;2089968.00;274;Elektronik kategorisi için beyaz renkli, yeni nesil taşınabilir şarj cihazı ürünü.;2026-07-06 18:06:36.000;1;8,69E+12;1
461;Yeni Nesil Siyah Oyuncu Mouse Pro 01-0461;2664166.00;551;Elektronik kategorisi için siyah renkli, yeni nesil oyuncu mouse ürünü.;2026-07-17 01:41:10.000;1;8,69E+12;1
462;Dayanıklı Bej Taşınabilir Şarj Cihazı Mini 01-0462;1854223.00;282;Elektronik kategorisi için bej renkli, dayanıklı taşınabilir şarj cihazı ürünü.;2026-07-01 18:42:57.000;1;8,69E+12;1
463;Günlük Siyah Telefon Kılıfı Pro 01-0463;2219477.00;895;Elektronik kategorisi için siyah renkli, günlük telefon kılıfı ürünü.;2026-07-20 13:50:21.000;1;8,69E+12;1
464;Şık Siyah Bluetooth Hoparlör Pro 01-0464;898844.00;193;Elektronik kategorisi için siyah renkli, şık bluetooth hoparlör ürünü.;2026-07-31 06:59:45.000;1;8,69E+12;1
465;Günlük Mavi Web Kamera Luna 01-0465;1270530.00;178;Elektronik kategorisi için mavi renkli, günlük web kamera ürünü.;2026-07-05 07:11:30.000;1;8,69E+12;1
466;Günlük Pembe Telefon Kılıfı Nova 01-0466;278471.00;902;Elektronik kategorisi için pembe renkli, günlük telefon kılıfı ürünü.;2026-07-03 21:16:32.000;1;8,69E+12;1
467;Profesyonel Kırmızı Telefon Kılıfı Pro 01-0467;3282554.00;845;Elektronik kategorisi için kırmızı renkli, profesyonel telefon kılıfı ürünü.;2026-07-23 10:47:10.000;1;8,69E+12;1
468;Kompakt Turuncu USB Bellek Eco 01-0468;144520.00;152;Elektronik kategorisi için turuncu renkli, kompakt usb bellek ürünü.;2026-07-10 22:10:39.000;1;8,69E+12;1
469;Modern Gri Tablet Standı Max 01-0469;2147933.00;909;Elektronik kategorisi için gri renkli, modern tablet standı ürünü.;2026-08-01 14:18:40.000;1;8,69E+12;1
470;Kaliteli Siyah Oyuncu Mouse Elite 01-0470;366822.00;662;Elektronik kategorisi için siyah renkli, kaliteli oyuncu mouse ürünü.;2026-07-06 08:04:19.000;1;8,69E+12;1
471;Ekonomik Gri HDMI Kablo Eco 01-0471;1480132.00;37;Elektronik kategorisi için gri renkli, ekonomik hdmi kablo ürünü.;2026-07-19 04:42:48.000;1;8,69E+12;1
472;Profesyonel Kahverengi Taşınabilir Şarj Cihazı Mini 01-0472;2265093.00;175;Elektronik kategorisi için kahverengi renkli, profesyonel taşınabilir şarj cihazı ürünü.;2026-07-08 17:50:25.000;1;8,69E+12;1
473;Kompakt Mor Bluetooth Hoparlör Pro 01-0473;2597646.00;804;Elektronik kategorisi için mor renkli, kompakt bluetooth hoparlör ürünü.;2026-07-18 03:01:46.000;1;8,69E+12;1
474;Ekonomik Siyah HDMI Kablo Eco 01-0474;1383652.00;832;Elektronik kategorisi için siyah renkli, ekonomik hdmi kablo ürünü.;2026-07-30 15:58:11.000;1;8,69E+12;1
475;Günlük Yeşil Mekanik Klavye Pro 01-0475;2301079.00;876;Elektronik kategorisi için yeşil renkli, günlük mekanik klavye ürünü.;2026-07-15 02:16:55.000;1;8,69E+12;1
476;Şık Kırmızı Akıllı Saat Mini 01-0476;1483771.00;766;Elektronik kategorisi için kırmızı renkli, şık akıllı saat ürünü.;2026-07-16 07:02:31.000;1;8,69E+12;1
477;Kaliteli Kırmızı Telefon Kılıfı Luna 01-0477;1226328.00;935;Elektronik kategorisi için kırmızı renkli, kaliteli telefon kılıfı ürünü.;2026-07-12 03:15:42.000;1;8,69E+12;1
478;Yeni Nesil Lacivert Laptop Soğutucu Plus 01-0478;392675.00;779;Elektronik kategorisi için lacivert renkli, yeni nesil laptop soğutucu ürünü.;2026-07-07 10:46:46.000;1;8,69E+12;1
479;Günlük Pembe USB Bellek A Serisi 01-0479;2903904.00;173;Elektronik kategorisi için pembe renkli, günlük usb bellek ürünü.;2026-07-23 11:21:04.000;1;8,69E+12;1
480;Modern Beyaz USB Bellek Pro 01-0480;192442.00;431;Elektronik kategorisi için beyaz renkli, modern usb bellek ürünü.;2026-08-01 17:22:51.000;1;8,69E+12;1
481;Kaliteli Mor Tablet Standı C Serisi 01-0481;1706604.00;161;Elektronik kategorisi için mor renkli, kaliteli tablet standı ürünü.;2026-07-15 09:07:28.000;1;8,69E+12;1
482;Hafif Yeşil Web Kamera Max 01-0482;575786.00;726;Elektronik kategorisi için yeşil renkli, hafif web kamera ürünü.;2026-07-31 11:11:06.000;1;8,69E+12;1
483;Profesyonel Kahverengi USB Bellek Standart 01-0483;1260237.00;363;Elektronik kategorisi için kahverengi renkli, profesyonel usb bellek ürünü.;2026-07-21 15:58:40.000;1;8,69E+12;1
484;Günlük Yeşil Mekanik Klavye Standart 01-0484;1644158.00;999;Elektronik kategorisi için yeşil renkli, günlük mekanik klavye ürünü.;2026-07-10 16:49:05.000;1;8,69E+12;1
485;Günlük Kahverengi Telefon Kılıfı A Serisi 01-0485;3476650.00;719;Elektronik kategorisi için kahverengi renkli, günlük telefon kılıfı ürünü.;2026-07-12 07:29:31.000;1;8,69E+12;1
486;Premium Yeşil Telefon Kılıfı C Serisi 01-0486;1291867.00;908;Elektronik kategorisi için yeşil renkli, premium telefon kılıfı ürünü.;2026-07-12 10:27:31.000;1;8,69E+12;1
487;Hafif Mor Oyuncu Mouse Pro 01-0487;2725244.00;847;Elektronik kategorisi için mor renkli, hafif oyuncu mouse ürünü.;2026-07-31 15:39:44.000;1;8,69E+12;1
488;Profesyonel Kahverengi Web Kamera Plus 01-0488;194053.00;774;Elektronik kategorisi için kahverengi renkli, profesyonel web kamera ürünü.;2026-07-31 20:32:22.000;1;8,69E+12;1
489;Kompakt Kırmızı Tablet Standı Luna 01-0489;2992795.00;856;Elektronik kategorisi için kırmızı renkli, kompakt tablet standı ürünü.;2026-07-11 02:57:57.000;1;8,69E+12;1
490;Yeni Nesil Gri Kablosuz Kulaklık Plus 01-0490;768741.00;406;Elektronik kategorisi için gri renkli, yeni nesil kablosuz kulaklık ürünü.;2026-07-08 01:49:18.000;1;8,69E+12;1
491;Profesyonel Mor USB Bellek Eco 01-0491;1886157.00;86;Elektronik kategorisi için mor renkli, profesyonel usb bellek ürünü.;2026-07-26 19:09:10.000;1;8,69E+12;1
492;Hafif Mor HDMI Kablo Pro 01-0492;1065918.00;128;Elektronik kategorisi için mor renkli, hafif hdmi kablo ürünü.;2026-07-10 23:35:30.000;1;8,69E+12;1
493;Modern Kahverengi HDMI Kablo Elite 01-0493;1111109.00;891;Elektronik kategorisi için kahverengi renkli, modern hdmi kablo ürünü.;2026-07-09 18:54:07.000;1;8,69E+12;1
494;Dayanıklı Turuncu Kablosuz Kulaklık A Serisi 01-0494;99762.00;937;Elektronik kategorisi için turuncu renkli, dayanıklı kablosuz kulaklık ürünü.;2026-07-21 13:30:05.000;1;8,69E+12;1
495;Kompakt Lacivert Bluetooth Hoparlör Nova 01-0495;1066227.00;827;Elektronik kategorisi için lacivert renkli, kompakt bluetooth hoparlör ürünü.;2026-07-05 07:38:49.000;1;8,69E+12;1
496;Kompakt Yeşil Laptop Soğutucu Plus 01-0496;1525787.00;498;Elektronik kategorisi için yeşil renkli, kompakt laptop soğutucu ürünü.;2026-07-26 04:46:33.000;1;8,69E+12;1
497;Dayanıklı Beyaz Telefon Kılıfı Nova 01-0497;1420201.00;570;Elektronik kategorisi için beyaz renkli, dayanıklı telefon kılıfı ürünü.;2026-07-22 06:42:01.000;1;8,69E+12;1
498;Pratik Lacivert USB Bellek B Serisi 01-0498;920565.00;365;Elektronik kategorisi için lacivert renkli, pratik usb bellek ürünü.;2026-07-02 06:07:22.000;1;8,69E+12;1
499;Profesyonel Yeşil Bluetooth Hoparlör Nova 01-0499;2245508.00;442;Elektronik kategorisi için yeşil renkli, profesyonel bluetooth hoparlör ürünü.;2026-07-14 07:46:13.000;1;8,69E+12;1
500;Dayanıklı Bej Mekanik Klavye Nova 01-0500;3281455.00;49;Elektronik kategorisi için bej renkli, dayanıklı mekanik klavye ürünü.;2026-07-16 22:07:16.000;1;8,69E+12;1
501;Kompakt Turuncu Mekanik Klavye Max 01-0501;1963741.00;518;Elektronik kategorisi için turuncu renkli, kompakt mekanik klavye ürünü.;2026-08-01 08:02:49.000;1;8,69E+12;1
502;Profesyonel Mavi Laptop Soğutucu Standart 01-0502;2311935.00;523;Elektronik kategorisi için mavi renkli, profesyonel laptop soğutucu ürünü.;2026-07-04 16:32:05.000;1;8,69E+12;1
503;Profesyonel Gri USB Bellek Luna 01-0503;1260719.00;349;Elektronik kategorisi için gri renkli, profesyonel usb bellek ürünü.;2026-07-01 10:39:08.000;1;8,69E+12;1
504;Kompakt Mor Oyuncu Mouse Pro 01-0504;3161959.00;134;Elektronik kategorisi için mor renkli, kompakt oyuncu mouse ürünü.;2026-07-03 00:08:30.000;1;8,69E+12;1
505;Dayanıklı Kırmızı Tablet Standı Max 01-0505;2891246.00;564;Elektronik kategorisi için kırmızı renkli, dayanıklı tablet standı ürünü.;2026-07-06 11:12:49.000;1;8,69E+12;1
506;Günlük Siyah Bluetooth Hoparlör C Serisi 01-0506;2547025.00;248;Elektronik kategorisi için siyah renkli, günlük bluetooth hoparlör ürünü.;2026-07-13 13:34:05.000;1;8,69E+12;1
507;Modern Siyah Kablosuz Kulaklık A Serisi 01-0507;2179046.00;46;Elektronik kategorisi için siyah renkli, modern kablosuz kulaklık ürünü.;2026-08-01 16:40:24.000;1;8,69E+12;1
508;Günlük Lacivert Laptop Soğutucu Nova 01-0508;1127354.00;440;Elektronik kategorisi için lacivert renkli, günlük laptop soğutucu ürünü.;2026-07-14 07:29:20.000;1;8,69E+12;1
509;Premium Pembe Tablet Standı Standart 01-0509;965695.00;372;Elektronik kategorisi için pembe renkli, premium tablet standı ürünü.;2026-07-13 00:08:20.000;1;8,69E+12;1
510;Hafif Kırmızı Akıllı Saat Plus 01-0510;3471502.00;261;Elektronik kategorisi için kırmızı renkli, hafif akıllı saat ürünü.;2026-07-27 07:43:28.000;1;8,69E+12;1
511;Modern Kahverengi HDMI Kablo Mini 01-0511;2674659.00;573;Elektronik kategorisi için kahverengi renkli, modern hdmi kablo ürünü.;2026-07-21 22:44:30.000;1;8,69E+12;1
512;Dayanıklı Lacivert Laptop Soğutucu Eco 01-0512;2961125.00;613;Elektronik kategorisi için lacivert renkli, dayanıklı laptop soğutucu ürünü.;2026-07-03 08:34:42.000;1;8,69E+12;1
513;Pratik Beyaz USB Bellek Plus 01-0513;3272931.00;186;Elektronik kategorisi için beyaz renkli, pratik usb bellek ürünü.;2026-07-24 11:54:07.000;1;8,69E+12;1
514;Hafif Siyah Akıllı Saat Mini 01-0514;132118.00;494;Elektronik kategorisi için siyah renkli, hafif akıllı saat ürünü.;2026-07-09 18:07:34.000;1;8,69E+12;1
515;Dayanıklı Pembe Taşınabilir Şarj Cihazı Max 01-0515;2013917.00;865;Elektronik kategorisi için pembe renkli, dayanıklı taşınabilir şarj cihazı ürünü.;2026-07-19 08:19:14.000;1;8,69E+12;1
516;Modern Kırmızı Tablet Standı Eco 01-0516;141874.00;886;Elektronik kategorisi için kırmızı renkli, modern tablet standı ürünü.;2026-07-06 16:32:37.000;1;8,69E+12;1
517;Premium Kahverengi Akıllı Saat Nova 01-0517;2177480.00;972;Elektronik kategorisi için kahverengi renkli, premium akıllı saat ürünü.;2026-07-14 11:46:00.000;1;8,69E+12;1
518;Ekonomik Gri Oyuncu Mouse Luna 01-0518;1232100.00;159;Elektronik kategorisi için gri renkli, ekonomik oyuncu mouse ürünü.;2026-07-06 03:57:06.000;1;8,69E+12;1
519;Profesyonel Bej Tablet Standı Mini 01-0519;1853022.00;982;Elektronik kategorisi için bej renkli, profesyonel tablet standı ürünü.;2026-07-15 00:57:20.000;1;8,69E+12;1
520;Premium Yeşil Akıllı Saat A Serisi 01-0520;3262933.00;986;Elektronik kategorisi için yeşil renkli, premium akıllı saat ürünü.;2026-07-24 22:44:19.000;1;8,69E+12;1
521;Pratik Turuncu Taşınabilir Şarj Cihazı Max 01-0521;1854033.00;129;Elektronik kategorisi için turuncu renkli, pratik taşınabilir şarj cihazı ürünü.;2026-07-18 05:20:35.000;1;8,69E+12;1
522;Hafif Mavi Oyuncu Mouse Plus 01-0522;2126314.00;118;Elektronik kategorisi için mavi renkli, hafif oyuncu mouse ürünü.;2026-07-05 23:53:10.000;1;8,69E+12;1
523;Profesyonel Beyaz HDMI Kablo A Serisi 01-0523;2351107.00;150;Elektronik kategorisi için beyaz renkli, profesyonel hdmi kablo ürünü.;2026-07-19 15:18:11.000;1;8,69E+12;1
524;Ekonomik Kahverengi USB Bellek Pro 01-0524;3463164.00;986;Elektronik kategorisi için kahverengi renkli, ekonomik usb bellek ürünü.;2026-07-27 01:15:50.000;1;8,69E+12;1
525;Premium Pembe Tablet Standı Standart 01-0525;2953165.00;487;Elektronik kategorisi için pembe renkli, premium tablet standı ürünü.;2026-07-29 03:54:10.000;1;8,69E+12;1
526;Ekonomik Kırmızı Mekanik Klavye A Serisi 01-0526;561122.00;1000;Elektronik kategorisi için kırmızı renkli, ekonomik mekanik klavye ürünü.;2026-07-13 19:03:58.000;1;8,69E+12;1
527;Premium Bej USB Bellek C Serisi 01-0527;627504.00;57;Elektronik kategorisi için bej renkli, premium usb bellek ürünü.;2026-07-25 08:34:34.000;1;8,69E+12;1
528;Yeni Nesil Siyah Oyuncu Mouse Elite 01-0528;2209085.00;826;Elektronik kategorisi için siyah renkli, yeni nesil oyuncu mouse ürünü.;2026-07-25 03:14:58.000;1;8,69E+12;1
529;Premium Yeşil Kablosuz Kulaklık Mini 01-0529;310383.00;193;Elektronik kategorisi için yeşil renkli, premium kablosuz kulaklık ürünü.;2026-07-11 16:07:18.000;1;8,69E+12;1
530;Kaliteli Mor USB Bellek Mini 01-0530;265288.00;445;Elektronik kategorisi için mor renkli, kaliteli usb bellek ürünü.;2026-07-15 07:10:13.000;1;8,69E+12;1
531;Premium Mor HDMI Kablo A Serisi 01-0531;568895.00;266;Elektronik kategorisi için mor renkli, premium hdmi kablo ürünü.;2026-07-30 08:12:21.000;1;8,69E+12;1
532;Yeni Nesil Lacivert USB Bellek Elite 01-0532;2219994.00;843;Elektronik kategorisi için lacivert renkli, yeni nesil usb bellek ürünü.;2026-07-06 21:18:03.000;1;8,69E+12;1
533;Premium Siyah Taşınabilir Şarj Cihazı Mini 01-0533;3115508.00;867;Elektronik kategorisi için siyah renkli, premium taşınabilir şarj cihazı ürünü.;2026-07-14 18:47:24.000;1;8,69E+12;1
534;Premium Lacivert Web Kamera Pro 01-0534;1947369.00;919;Elektronik kategorisi için lacivert renkli, premium web kamera ürünü.;2026-07-22 04:00:53.000;1;8,69E+12;1
535;Kompakt Pembe Mekanik Klavye Pro 01-0535;1873055.00;310;Elektronik kategorisi için pembe renkli, kompakt mekanik klavye ürünü.;2026-07-11 22:16:20.000;1;8,69E+12;1
536;Kompakt Kırmızı Akıllı Saat Mini 01-0536;576156.00;434;Elektronik kategorisi için kırmızı renkli, kompakt akıllı saat ürünü.;2026-07-18 04:39:22.000;1;8,69E+12;1
537;Modern Kırmızı Oyuncu Mouse Luna 01-0537;2741697.00;721;Elektronik kategorisi için kırmızı renkli, modern oyuncu mouse ürünü.;2026-07-18 22:05:19.000;1;8,69E+12;1
538;Yeni Nesil Turuncu Web Kamera Nova 01-0538;3264553.00;581;Elektronik kategorisi için turuncu renkli, yeni nesil web kamera ürünü.;2026-07-01 18:28:58.000;1;8,69E+12;1
539;Premium Turuncu HDMI Kablo Eco 01-0539;600032.00;70;Elektronik kategorisi için turuncu renkli, premium hdmi kablo ürünü.;2026-07-08 20:09:49.000;1;8,69E+12;1
540;Premium Turuncu Tablet Standı Eco 01-0540;2437579.00;68;Elektronik kategorisi için turuncu renkli, premium tablet standı ürünü.;2026-07-17 17:07:09.000;1;8,69E+12;1
541;Pratik Turuncu Kablosuz Kulaklık B Serisi 01-0541;921616.00;57;Elektronik kategorisi için turuncu renkli, pratik kablosuz kulaklık ürünü.;2026-07-30 12:40:13.000;1;8,69E+12;1
542;Pratik Turuncu Tablet Standı Mini 01-0542;1653008.00;455;Elektronik kategorisi için turuncu renkli, pratik tablet standı ürünü.;2026-07-17 16:56:12.000;1;8,69E+12;1
543;Pratik Mavi Taşınabilir Şarj Cihazı Luna 01-0543;2049872.00;734;Elektronik kategorisi için mavi renkli, pratik taşınabilir şarj cihazı ürünü.;2026-07-30 09:56:50.000;1;8,69E+12;1
544;Modern Pembe HDMI Kablo Max 01-0544;1950926.00;819;Elektronik kategorisi için pembe renkli, modern hdmi kablo ürünü.;2026-07-17 15:57:06.000;1;8,69E+12;1
545;Kompakt Bej Mekanik Klavye C Serisi 01-0545;1905796.00;701;Elektronik kategorisi için bej renkli, kompakt mekanik klavye ürünü.;2026-07-02 13:01:50.000;1;8,69E+12;1
546;Kaliteli Beyaz Bluetooth Hoparlör Mini 01-0546;1285639.00;887;Elektronik kategorisi için beyaz renkli, kaliteli bluetooth hoparlör ürünü.;2026-07-10 14:25:02.000;1;8,69E+12;1
547;Pratik Bej Web Kamera Luna 01-0547;1153435.00;850;Elektronik kategorisi için bej renkli, pratik web kamera ürünü.;2026-07-29 07:43:24.000;1;8,69E+12;1
548;Günlük Beyaz HDMI Kablo Mini 01-0548;393683.00;939;Elektronik kategorisi için beyaz renkli, günlük hdmi kablo ürünü.;2026-07-22 19:25:22.000;1;8,69E+12;1
549;Profesyonel Turuncu Telefon Kılıfı Mini 01-0549;294926.00;419;Elektronik kategorisi için turuncu renkli, profesyonel telefon kılıfı ürünü.;2026-07-30 14:16:59.000;1;8,69E+12;1
550;Kaliteli Mavi Mekanik Klavye Luna 01-0550;1059600.00;817;Elektronik kategorisi için mavi renkli, kaliteli mekanik klavye ürünü.;2026-07-19 04:45:55.000;1;8,69E+12;1
551;Hafif Kırmızı USB Bellek Plus 01-0551;586464.00;958;Elektronik kategorisi için kırmızı renkli, hafif usb bellek ürünü.;2026-07-31 03:44:12.000;1;8,69E+12;1
552;Kompakt Yeşil Tablet Standı Elite 01-0552;2059432.00;348;Elektronik kategorisi için yeşil renkli, kompakt tablet standı ürünü.;2026-07-10 10:11:36.000;1;8,69E+12;1
553;Premium Yeşil HDMI Kablo Plus 01-0553;2270033.00;392;Elektronik kategorisi için yeşil renkli, premium hdmi kablo ürünü.;2026-07-07 22:32:38.000;1;8,69E+12;1
554;Pratik Lacivert Oyuncu Mouse A Serisi 01-0554;2647745.00;745;Elektronik kategorisi için lacivert renkli, pratik oyuncu mouse ürünü.;2026-07-07 08:13:37.000;1;8,69E+12;1
555;Profesyonel Pembe USB Bellek Nova 01-0555;3070758.00;520;Elektronik kategorisi için pembe renkli, profesyonel usb bellek ürünü.;2026-07-28 21:10:58.000;1;8,69E+12;1
556;Ekonomik Kırmızı Telefon Kılıfı B Serisi 01-0556;1706121.00;129;Elektronik kategorisi için kırmızı renkli, ekonomik telefon kılıfı ürünü.;2026-07-14 10:39:39.000;1;8,69E+12;1
